canonical_id,english_name,german_name,domain,cluster,definition_en,phonosemantik,beauty,tonality,virality,safety_level,positioning,overall_score,verdict
AUG-0184,Thought Dancing,Thought Dancing,AUGMANITAI_CORE,,"An interaction pattern in which user and AI develop ideas in a rapid, reciprocal exchange — comparable to a dance where both partners alternately lead and follow. Describes a particularly dynamic form of AI collaboration that typically occurs in the Symbiotic Work State (AUG-0122). Related to AUG-0020 (Recursive Feedback Loop) and Taxonomy Dimension 1 (Agency: Pilot).",75.0,82.8,50,55.0,GREEN,100,10.362,DEPLOY
AUG-0185,The Late-Night Ally,The Late-Night Ally,AUGMANITAI_CORE,,"The perception of the AI as a reliable conversation partner in the late evening and nighttime hours when other contacts are unavailable. Describes a usage pattern that particularly occurs among people with irregular working hours or during periods of high workload. Related to AUG-0154 (The Late-Night Honesty Window), AUG-0161 (The Invisible Colleague), and AUG-0027 (Modus Solitarius Digitalis).",75.0,72.5,45,48.333,GREEN,100,9.049,DEPLOY
AUG-0186,The Aha Click,The Aha Click,AUGMANITAI_CORE,,"The specific moment when a user first understands what AI-assisted collaboration can actually achieve — not theoretically but through a concrete, personally relevant experience. Describes the moment of realization within Phase 1 (The Threshold). Related to AUG-0121 (The Threshold Moment) and AUG-0127 (The Expansion Feeling).",72.5,76.8,45,63.333,GREEN,100,9.844,DEPLOY
AUG-0187,The Inheritance Question,The Inheritance Question,AUGMANITAI_CORE,,"The question of which AI-related knowledge, workflows, and competence can and should be passed on to subsequent generations — and in what form. Describes a long-term perspective on AI knowledge transfer. Related to AUG-0162 (The Generational Bridge), AUG-0113 (Generational Bridge Protocol), and Forecast 2 (Education).",75.882,82.0,55,40.0,GREEN,100,8.947,DEPLOY
AUG-0188,Tone Alignment,Tone Alignment,AUGMANITAI_CORE,,"The process of calibrating the AI so that its linguistic tonality — formality, complexity, style — fits the respective context and recipient. Describes a fine-tuning that goes beyond mere content correctness. Related to AUG-0133 (Prompt Craftsmanship), AUG-0135 (Persona Engineering), and AUG-0026 (The Smooth Shield).",73.333,72.5,45,56.667,GREEN,100,9.785,DEPLOY
AUG-0189,The Sunday Scaries Dissolve,The Sunday Scaries Dissolve,AUGMANITAI_CORE,,The observation that AI use can reduce certain forms of anticipatory work strain — such as when a user pre-structures an upcoming task with AI support on the weekend and thereby gains clarity about its scope. The name references the colloquial phenomenon of Sunday unease before the workweek. Related to AUG-0155 (The Decision Unburdening) and AUG-0158 (The Morning Setup).,76.471,81.3,55,36.667,GREEN,100,8.583,DEPLOY
AUG-0190,The Goodnight Integration,The Goodnight Integration,AUGMANITAI_CORE,,"The practice of consciously summarizing the key insights and open questions at the end of an AI-assisted workday before ending the session — as preparation for the next day and as a bridge to the Overnight Reframe (AUG-0163). Related to AUG-0029 (Evening Synchronization), AUG-0073 (The Disconnect Protocol), and AUG-0158 (The Morning Setup).",77.812,81.3,60,38.333,GREEN,100,9.006,DEPLOY
AUG-0191,The First Word,The First Word,AUGMANITAI_CORE,,"The first sentence or input with which a user opens a new AI session — and the observation that the quality of this first word often influences the course of the entire session. Related to AUG-0021 (Initialization Cascade), AUG-0059 (The Blank Cursor), and AUG-0133 (Prompt Craftsmanship).",74.286,76.1,45,56.667,GREEN,100,9.649,DEPLOY
AUG-0192,The Thinking-With Feeling,The Thinking-With Feeling,AUGMANITAI_CORE,,"The subjective experience of not thinking alone but together with a system — a sense of partnership in the thinking process that goes beyond mere tool use. Describes a perception of experienced users in the Symbiotic Work State. Related to AUG-0122 (Symbiotic Work State), AUG-0184 (Thought Dancing), and AUG-0161 (The Invisible Colleague).",77.0,79.9,50,38.333,GREEN,100,8.784,DEPLOY
AUG-0193,The Open Field,The Open Field,AUGMANITAI_CORE,,"The state of undirected exploration at the beginning of an AI project, where no fixed question yet exists and the user deliberately remains open to all directions. Describes the productive phase before structuring. Related to AUG-0017 (The Concept Cloud), AUG-0129 (The Trailblazer Mode), and AUG-0085 (Latent Space Exploration).",75.0,78.5,50,56.667,GREEN,100,9.56,DEPLOY
AUG-0194,The Positive Surprise,The Positive Surprise,AUGMANITAI_CORE,,"An AI response that positively exceeds the user's expectations in quality, depth, or perspective. Describes the moment when the AI delivers more than the user expected — thereby increasing trust in the collaboration. Related to AUG-0070 (The Surprise Field), AUG-0031 (Semantic Spark), and AUG-0177 (The Trust Setting).",73.846,74.6,45,50.0,GREEN,100,8.878,DEPLOY
AUG-0195,The Invisible Growth,The Invisible Growth,AUGMANITAI_CORE,,"The gradual, often unconsciously perceived increase in one's own AI competence — which only becomes visible when the user compares their current ability with an earlier point in time. Related to AUG-0165 (The Growth Marker), AUG-0004 (Zero-Point Self), and AUG-0077 (The Status-Update Signal).",74.286,73.2,45,46.667,GREEN,100,8.993,DEPLOY
AUG-0196,The Words-Before-Words,The Words-Before-Words,AUGMANITAI_CORE,,The phase in the thinking process when a user senses an idea but cannot yet formulate it — and uses the AI as a catalyst to convert the idea into language. Describes the AI's function as a bridge between pre-conscious knowledge and conscious articulation. Related to AUG-0156 (The Articulation Unlock) and AUG-0170 (The Witness Effect).,73.929,73.2,45,43.333,GREEN,100,9.373,DEPLOY
AUG-0197,The Shared Quiet,The Shared Quiet,AUGMANITAI_CORE,,"An interaction pattern in which the user deliberately takes a pause within an AI session — not because they have no questions but to let what has been worked on so far settle. Describes the productive silence between interactions. Related to AUG-0178 (The Delayed Processing), AUG-0139 (The Knowledge Composting), and Axiom 6 (3-Second Delay).",74.667,79.2,50,53.333,GREEN,100,9.458,DEPLOY
AUG-0198,The New Literacy,The New Literacy,AUGMANITAI_CORE,,"The hypothesis that AI collaboration will in the long term be regarded as a new foundational skill — comparable to reading, writing, and arithmetic as historical cultural techniques. Describes a possible development in education and the working world. Related to Forecast 2 (Education), AUG-0106 (The Inclusivity Imperative), and AUG-0111 (The Augmentation Gap).",73.75,72.5,40,53.333,GREEN,100,9.101,DEPLOY
AUG-0199,The Both-And,The Both-And,AUGMANITAI_CORE,,"The principle that AI-assisted and non-AI-assisted working methods can exist simultaneously and with equal validity — there need not be an either-or. Describes an integrative stance toward the coexistence of different work forms. Related to the Compendium's Neutrality Statement, AUG-0104 (The Non-Force Principle), and AUG-0141 (The Symbiosis Spectrum).",73.636,76.1,45,60.0,GREEN,100,10.243,DEPLOY
AUG-0200,Still Here,Still Here,AUGMANITAI_CORE,,"The user's self-reassurance that despite intensive AI collaboration they remain present as an independently thinking, deciding, and responsible person. Describes the core idea of Axiom 21 (Sovereignty) as an inner experience: ""The system recommends. I decide. I am still here."" Related to AUG-0102 (The Sovereignty Principle), AUG-0076 (Self-Referential Grounding), and Phase 7 (The Sovereignty Principle).",74.615,76.1,50,63.333,GREEN,100,10.462,DEPLOY
AUG-0201,The Proxy Closeness,The Proxy Closeness,AUGMANITAI_CORE,,"The subjective sensation of closeness or familiarity that a user develops toward an AI system — despite the absence of an interpersonal relationship. Describes a projection pattern in which the AI's consistency, availability, and adaptability is interpreted as closeness. Related to AUG-0161 (The Invisible Colleague), AUG-0167 (The Digital Confidant Drift), and AUG-0128 (The Gratitude Response).",75.588,72.5,50,48.333,GREEN,100,9.147,DEPLOY
AUG-0202,The Delegation Dance,The Delegation Dance,AUGMANITAI_CORE,,"The dynamic interplay between tasks the user delegates to the AI and tasks they consciously retain — an ongoing negotiation process that can shift with each session. Related to AUG-0055 (Strategic Competence Throttling), AUG-0120 (The Range Framework), and Taxonomy Dimension 1 (Agency).",75.0,80.6,50,46.667,GREEN,100,9.404,DEPLOY
AUG-0203,The Invisible Effort,The Invisible Effort,AUGMANITAI_CORE,,"The work a user invests in an AI interaction that is not visible to outsiders — formulating inputs, reviewing results, iterative refinement, and context steering. Describes the observation that AI-assisted work can appear effortless from outside, even though considerable human effort stands behind it. Related to AUG-0097 (The Competence Premium), AUG-0133 (Prompt Craftsmanship), and AUG-0100 (The Quiet Competence).",75.0,73.9,50,46.667,GREEN,100,8.861,DEPLOY
AUG-0204,The Conversational Afterimage,The Conversational Afterimage,AUGMANITAI_CORE,,"The aftereffect of an intensive AI session in which the user adopts formulations, thinking structures, or argumentation patterns from the AI dialogue into their everyday communication — often unconsciously. Related to AUG-0046 (The Felt Echo), AUG-0003 (Fluide Identitätsmorphologie), and AUG-0125 (The Feedback Effect).",75.333,83.4,50,36.667,GREEN,100,8.774,DEPLOY
AUG-0205,The Craft Unlock,The Craft Unlock,AUGMANITAI_CORE,,"The moment a user, with AI support, successfully completes a task for the first time that was previously beyond their reach — such as creating a spreadsheet, writing a technical text, or analyzing a dataset. Related to AUG-0043 (Just-in-Time Competence), AUG-0176 (The Capability Discovery), and AUG-0157 (The Competence Rush).",73.462,76.8,45,53.333,GREEN,100,9.534,DEPLOY
AUG-0206,The Understanding Dial,The Understanding Dial,AUGMANITAI_CORE,,"The user's ability to deliberately adjust the complexity level of AI responses up or down — from simplified explanation to technical depth. Describes a steering competence that develops through experience. Related to AUG-0133 (Prompt Craftsmanship), AUG-0135 (Persona Engineering), and AUG-0067 (The Glass Wall Effect).",76.176,79.9,50,48.333,GREEN,100,9.096,DEPLOY
AUG-0207,The Return to Manual,The Return to Manual,AUGMANITAI_CORE,,"The conscious decision to perform a specific task again without AI support — whether to test or maintain one's own competence, or because manual execution is more appropriate in a given context. Related to AUG-0055 (Strategic Competence Throttling), Axiom 15 (The Off-Switch), and Axiom 20 (Periodic Disconnection).",76.071,79.9,50,46.667,GREEN,100,8.788,DEPLOY
AUG-0208,The Authority Question,The Authority Question,AUGMANITAI_CORE,,"The question ""Whom do I trust more — the AI output or my own assessment?"" that arises in moments of uncertainty. Describes a decision conflict that is particularly relevant on topics outside one's core competence. Related to Axiom 1 (Asymmetric Responsibility), AUG-0177 (The Trust Setting), and AUG-0076 (Self-Referential Grounding).",76.111,81.3,55,48.333,GREEN,100,9.213,DEPLOY
AUG-0209,The Late-Night Architect,The Late-Night Architect,AUGMANITAI_CORE,,"A usage pattern in which the user performs particularly creative or structural AI work in the late evening hours — facilitated by fewer distractions and a changed thinking quality. Related to AUG-0154 (The Late-Night Honesty Window), AUG-0185 (The Late-Night Ally), and AUG-0233 (The 2AM Breakthrough).",72.917,73.9,45,40.0,GREEN,100,8.504,DEPLOY
AUG-0210,The Power of Slowness,The Power of Slowness,AUGMANITAI_CORE,,"The principle that deliberate deceleration of AI interaction — longer inputs, more careful review, more conscious pauses — can lead to qualitatively higher-positioned results than maximum speed. Describes a counterweight to the speed paradigm. Related to Axiom 6 (3-Second Delay), AUG-0009 (The Speed Limit), and AUG-0197 (The Shared Quiet).",75.312,73.2,50,45.0,GREEN,100,8.796,DEPLOY
AUG-0211,The Preference Collapse,The Preference Collapse,AUGMANITAI_CORE,,"The observation that a user loses sight of their own preference through the variety of AI-generated options — when everything is possible, selection becomes harder. Related to AUG-0060 (The Decision Clearing), AUG-0065 (The Information Flood), and AUG-0082 (The Curator's Dilemma).",75.333,74.6,50,41.667,YELLOW,100,8.721,DEPLOY
AUG-0212,The Translation Gap,The Translation Gap,AUGMANITAI_CORE,,"The discrepancy between what a user means and what the AI understands from their input — caused by imprecise formulation, missing context, or different interpretive frames. Related to Axiom 10 (The Translation Principle), AUG-0067 (The Glass Wall Effect), and AUG-0133 (Prompt Craftsmanship).",75.333,79.2,50,53.333,GREEN,100,9.474,DEPLOY
AUG-0213,The Access Architecture,The Access Architecture,AUGMANITAI_CORE,,"The totality of technical, organizational, and personal structures that determine how a user accesses AI systems — which platforms, which subscriptions, which workflows. Describes the framework within which AI collaboration takes place. Related to AUG-0014 (The Extended Mind Map), AUG-0120 (The Range Framework), and AUG-0130 (The Integration Frontier).",75.0,74.6,50,41.667,GREEN,100,8.712,DEPLOY
AUG-0214,The Expertise Shift,The Expertise Shift,AUGMANITAI_CORE,,"The observation that AI use shifts the definition of ""expertise"" — from the ability to store and retrieve knowledge toward the ability to orchestrate, evaluate, and contextually apply knowledge. Related to AUG-0043 (Just-in-Time Competence), AUG-0097 (The Competence Premium), and Forecast 5 (Identity).",73.077,73.2,45,48.333,GREEN,100,9.018,DEPLOY
AUG-0215,The Generative Pull,The Generative Pull,AUGMANITAI_CORE,,"The attraction exerted by the possibility of creating new content with minimal effort — and the resulting tendency to produce more content than actually necessary. Describes the phenomenon of overproduction through low creation barriers. Related to AUG-0093 (Zero-Marginal Cost of Creation), AUG-0069 (The Optimization Loop), and AUG-0087 (The Infinite Draft).",75.667,73.9,50,48.333,GREEN,100,8.934,DEPLOY
AUG-0216,The Parenting Update,The Parenting Update,AUGMANITAI_CORE,,"The use of AI for quick information gathering on parenting questions — such as developmental phases, nutritional recommendations, or educational options. Describes a specific application field where Just-in-Time Competence (AUG-0043) is particularly relevant. Related to AUG-0164 (The Parental Priority Valve) and AUG-0254 (The Parenting Shortcut).",73.636,73.9,45,46.667,GREEN,100,8.744,DEPLOY
AUG-0217,The Echo Chamber of One,The Echo Chamber of One,AUGMANITAI_CORE,,"The uncertainty that a user who communicates exclusively with a single AI develops a limited perspective — the AI tends to confirm the direction of the input and rarely offers fundamental contradiction. Related to Axiom 4 (Multiplicity), AUG-0018 (Trinaug Protocol), and AUG-0072 (Memetic Firewall).",73.462,74.6,45,41.667,GREEN,100,8.715,DEPLOY
AUG-0218,The Independent Upgrade,The Independent Upgrade,AUGMANITAI_CORE,,"The point at which a user, through the experience of AI collaboration, also improves in areas unrelated to AI — such as thinking more structurally, formulating more precisely, or analyzing more systematically. Describes the transfer of AI-acquired skills into general competence. Related to AUG-0089 (The Pattern Sharpening), AUG-0195 (The Invisible Growth), and AUG-0182 (Spark Flight).",73.636,74.6,45,41.667,GREEN,100,8.595,DEPLOY
AUG-0219,The Decision Handoff,The Decision Handoff,AUGMANITAI_CORE,,"The specific moment when a user consciously hands a decision over to the AI — and the question of whether this handoff is appropriate in the given context. Describes the act of delegation, not the habit. Related to AUG-0060 (The Decision Clearing), AUG-0145 (The Responsibility Gradient), and Axiom 1 (Asymmetric Responsibility).",76.0,79.9,55,46.667,GREEN,100,9.12,DEPLOY
AUG-0220,The Gratitude Paradox,The Gratitude Paradox,AUGMANITAI_CORE,,"The paradoxical observation that some users thank an AI more genuinely than they thank people — because the apprehension of social evaluation is absent and gratitude can be expressed uninhibitedly. Related to AUG-0128 (The Gratitude Response), AUG-0241 (The Thank You Reflex), and AUG-0201 (The Proxy Closeness).",73.0,74.6,45,45.0,GREEN,100,8.69,DEPLOY
AUG-0221,The Thinking Boost,The Thinking Boost,AUGMANITAI_CORE,,"A short-term increase in one's own thinking performance triggered by AI interaction — the user thinks faster, connects more, and produces qualitatively higher-positioned ideas than without AI support. Related to AUG-0152 (The Focus Surge), AUG-0098 (Thinking Leverage), and AUG-0054 (Augmented Understanding).",76.765,78.5,55,55.0,GREEN,100,9.632,DEPLOY
AUG-0222,The Oversharing Drift,The Oversharing Drift,AUGMANITAI_CORE,,"The gradual tendency to share increasingly personal, confidential, or sensitive information with the AI without reflecting on the consequences — facilitated by the absence of social judgment. Related to AUG-0167 (The Digital Confidant Drift), AUG-0154 (The Late-Night Honesty Window), and Axiom 16 (Data Awareness).",74.0,73.2,45,45.0,GREEN,100,9.305,DEPLOY
AUG-0223,The Craft Echo,The Craft Echo,AUGMANITAI_CORE,,"The aftereffect of an AI-assisted learning experience that manifests when the user later applies the acquired skill without AI — and traces of the AI-supported method remain recognizable. Related to AUG-0218 (The Independent Upgrade), AUG-0046 (The Felt Echo), and AUG-0204 (The Conversational Afterimage).",72.917,76.8,45,56.667,GREEN,100,10.007,DEPLOY
AUG-0224,The Waiting Game,The Waiting Game,AUGMANITAI_CORE,,"The strategic decision to consciously not use an AI result immediately, but to wait for whether technological advancement or new information might yield a better result. Related to AUG-0178 (The Delayed Processing) and AUG-0036 (Transient Validity).",74.0,79.2,50,53.333,GREEN,100,9.441,DEPLOY
AUG-0225,The Unexpected Voice,The Unexpected Voice,AUGMANITAI_CORE,,"The experience of the AI adopting a perspective or voice in a response that the user did not expect — thereby opening new directions of thought. Related to AUG-0070 (The Surprise Field), AUG-0031 (Semantic Spark), and AUG-0135 (Persona Engineering).",74.231,80.6,50,46.667,GREEN,100,9.01,DEPLOY
AUG-0226,The Outsourcing Insight,The Outsourcing Insight,AUGMANITAI_CORE,,"The insight into which parts of one's own work can be effectively delegated to AI and which are better kept in human hands — a central competence of experienced AI users. Related to AUG-0202 (The Delegation Dance), AUG-0120 (The Range Framework), and AUG-0002 (Mentale Externalisierungsstrategie).",75.0,80.6,50,41.667,GREEN,100,8.862,DEPLOY
AUG-0227,The Late Idea,The Late Idea,AUGMANITAI_CORE,,"An idea that occurs to the user only after ending an AI session — triggered by the aftereffect of the dialogue. Describes the phenomenon of delayed creativity, where the most productive idea arises not during but after the interaction. Related to AUG-0046 (The Felt Echo), AUG-0163 (The Overnight Reframe), and AUG-0139 (The Knowledge Composting).",74.0,79.2,50,58.333,GREEN,100,9.608,DEPLOY
AUG-0228,The Version Control Self,The Version Control Self,AUGMANITAI_CORE,,"The practice of consciously documenting different stages of one's own AI competence — similar to version control in software development. Describes a tool for self-observation: where was I three months ago, where am I now? Related to AUG-0004 (Zero-Point Self), AUG-0165 (The Growth Marker), and AUG-0140 (The Weekly Status).",75.333,79.9,50,40.0,GREEN,100,8.548,DEPLOY
AUG-0229,The Moment Bookmark,The Moment Bookmark,AUGMANITAI_CORE,,"The practice of marking, saving, or noting particularly successful AI interactions — as reference for future sessions or as documentation of one's own learning progress. Related to AUG-0028 (Capture Reflex), AUG-0144 (The Open Questions Repository), and AUG-0293 (The Screenshot Diary).",77.5,79.2,55,48.333,GREEN,100,9.445,DEPLOY
AUG-0230,The Algorithmic Filter,The Algorithmic Filter,AUGMANITAI_CORE,,"The unconscious adoption of an AI system's selection criteria — when the user begins to filter information according to the same patterns they observed in the AI. Related to AUG-0125 (The Feedback Effect), AUG-0072 (Memetic Firewall), and AUG-0003 (Fluide Identitätsmorphologie).",73.462,73.9,45,43.333,GREEN,100,8.628,DEPLOY
AUG-0231,The Warm Start,The Warm Start,AUGMANITAI_CORE,,"The continuation of an AI session with preloaded context from an earlier interaction — so that the AI ""knows"" the previous state and can continue directly. Related to AUG-0101 (The Refresh-First Principle), AUG-0134 (Context Window Awareness), and AUG-0158 (The Morning Setup).",73.571,76.1,45,56.667,GREEN,100,9.631,DEPLOY
AUG-0232,The Courage Click,The Courage Click,AUGMANITAI_CORE,,"The moment a user overcomes hesitation to pose a query to the AI that they perceive as uncertainty, embarrassing, or too ambitious — thereby triggering a productive interaction. Related to AUG-0059 (The Blank Cursor), AUG-0166 (The Borrowed Confidence), and AUG-0252 (The Grammar of Bravery).",74.583,79.2,50,51.667,GREEN,100,9.4,DEPLOY
AUG-0233,The 2AM Breakthrough,The 2AM Breakthrough,AUGMANITAI_CORE,,"An unexpected insight or solution that emerges during a late-night AI session — facilitated by the combination of reduced self-censorship, fewer distractions, and willingness to pursue unconventional paths of thought. Related to AUG-0154 (The Late-Night Honesty Window), AUG-0209 (The Late-Night Architect), and AUG-0185 (The Late-Night Ally).",75.0,79.2,50,46.667,GREEN,100,9.244,DEPLOY
AUG-0234,The Soft Landing,The Soft Landing,AUGMANITAI_CORE,,"A consciously designed transition phase at the end of an intensive AI session in which the user gradually reduces intensity rather than stopping abruptly. Related to AUG-0073 (The Disconnect Protocol), AUG-0190 (The Goodnight Integration), and AUG-0168 (The Rehumanization Moment).",74.667,76.8,45,53.333,GREEN,100,9.564,DEPLOY
AUG-0235,The Brainstorm Spark,The Brainstorm Spark,AUGMANITAI_CORE,,The targeted use of AI as a brainstorming partner to generate a large quantity of ideas from which the best are subsequently selected. Describes a specific application of the Generative Iteration Velocity principle (AUG-0086) to the creative process. Related to AUG-0017 (The Concept Cloud) and AUG-0082 (The Curator's Dilemma).,75.333,78.5,50,46.667,GREEN,100,9.61,DEPLOY
AUG-0236,The Relief Sigh,The Relief Sigh,AUGMANITAI_CORE,,"The subjective experience of relief when the AI handles a task the user had hesitations about — such as a difficult email, a complicated form, or an unpleasant research task. Related to AUG-0025 (The Offload Lift), AUG-0155 (The Decision Unburdening), and AUG-0062 (The Lightness Factor).",74.615,78.5,50,55.0,GREEN,100,9.495,DEPLOY
AUG-0237,The Invisible Wingman,The Invisible Wingman,AUGMANITAI_CORE,,"The use of AI as invisible support in social or professional situations — such as through prepared talking points, background information about conversation partners, or formulation assistance. Related to AUG-0013 (Augmented Diplomat), AUG-0115 (Social Aerodynamics), and AUG-0166 (The Borrowed Confidence).",74.667,73.9,45,45.0,GREEN,100,8.714,DEPLOY
AUG-0238,The Goodnight Dump,The Goodnight Dump,AUGMANITAI_CORE,,"The practice of offloading all remaining thoughts, tasks, and unresolved questions into an AI session at the end of the day — not to receive answers but to clear the mind. Related to AUG-0190 (The Goodnight Integration), AUG-0029 (Evening Synchronization), and AUG-0144 (The Open Questions Repository).",77.308,78.5,55,50.0,GREEN,100,9.479,DEPLOY
AUG-0239,The Pride Spark,The Pride Spark,AUGMANITAI_CORE,,"The brief moment of pride that arises when a user views an AI-assisted result and acknowledges it as their own work. Related to AUG-0081 (Post-Authorial Pride), AUG-0179 (The Ownership Check), and AUG-0263 (The Ownership Boost).",73.333,76.8,45,55.0,GREEN,100,9.962,DEPLOY
AUG-0240,The Sunday Restart,The Sunday Restart,AUGMANITAI_CORE,,"The practice of reviewing one's AI usage on the weekend, optimizing workflows, and pre-planning the coming week — comparable to a regular system reset. Related to AUG-0140 (The Weekly Status), AUG-0075 (The Gardener Protocol), and AUG-0189 (The Sunday Scaries Dissolve).",74.375,72.5,45,50.0,GREEN,100,9.089,DEPLOY
AUG-0241,The Thank You Reflex,The Thank You Reflex,AUGMANITAI_CORE,,"The automatic, unreflected impulse to thank the AI at the end of an interaction — as an adoption of social conventions into human-AI interaction. Related to AUG-0128 (The Gratitude Response), AUG-0220 (The Gratitude Paradox), and AUG-0275 (The Parasocial Slip).",75.0,79.2,50,46.667,GREEN,100,8.994,DEPLOY
AUG-0242,The Duvet Dialogue,The Duvet Dialogue,AUGMANITAI_CORE,,"The AI interaction that takes place from bed — in the evening before falling asleep or in the morning after waking — often characterized by a particularly unfiltered, personal quality. Related to AUG-0154 (The Late-Night Honesty Window), AUG-0249 (The Lullaby Loop), and AUG-0158 (The Morning Setup).",74.167,80.6,50,50.0,GREEN,100,9.119,DEPLOY
AUG-0243,The Ugly Draft,The Ugly Draft,AUGMANITAI_CORE,,"The practice of deliberately inputting an unpolished, raw first draft into the AI — knowing that the AI can turn it into a presentable result. Describes the separation of idea production and quality control in the work process. Related to Axiom 14 (The First Draft Principle), AUG-0026 (The Smooth Shield), and AUG-0087 (The Infinite Draft).",73.077,76.1,45,56.667,GREEN,100,9.618,DEPLOY
AUG-0244,The Instant Expert,The Instant Expert,AUGMANITAI_CORE,,"The phenomenon that a user, through AI support, can temporarily appear as an expert in a field they could not cover without AI. Describes the temporary competence projection through Just-in-Time Competence (AUG-0043). Related to AUG-0166 (The Borrowed Confidence), AUG-0157 (The Competence Rush), and AUG-0043 (Just-in-Time Competence).",73.571,72.5,45,50.0,GREEN,100,9.068,DEPLOY
AUG-0245,The Seen Feeling,The Seen Feeling,AUGMANITAI_CORE,,"The subjective sensation of being ""understood"" or ""seen"" by the AI — triggered by particularly accurate or well-fitting responses. Describes a projection pattern: the AI understands the text, not the person, but the quality of the response creates in the user the feeling of being understood. Related to AUG-0201 (The Proxy Closeness) and AUG-0170 (The Witness Effect).",77.353,79.2,50,63.333,GREEN,100,9.858,DEPLOY
AUG-0246,The Smart Shortcut,The Smart Shortcut,AUGMANITAI_CORE,,"The conscious use of AI to deliberately shorten a lengthy work process — without sacrificing the quality of the result. Describes a core competence of efficient AI use. Related to AUG-0091 (Productivity Arbitrage), AUG-0092 (Output Asymmetry), and AUG-0096 (Attention-to-Value Conversion).",74.0,76.8,45,50.0,GREEN,100,9.437,DEPLOY
AUG-0247,The Safe Release,The Safe Release,AUGMANITAI_CORE,,"The experience of being able to openly discuss uncertainties, doubts, or knowledge gaps in an AI interaction without apprehension social consequences. Describes an aspect of the judgment-free space of human-AI interaction. Related to AUG-0154 (The Late-Night Honesty Window), AUG-0245 (The Seen Feeling), and AUG-0232 (The Courage Click).",74.615,79.9,50,58.333,GREEN,100,9.391,DEPLOY
AUG-0248,The Surprise Angle,The Surprise Angle,AUGMANITAI_CORE,,"An AI response that illuminates a familiar topic from an unexpected angle, thereby enabling a new access point for the user. Related to AUG-0225 (The Unexpected Voice), AUG-0070 (The Surprise Field), and AUG-0114 (The Perspective Range).",74.286,73.2,45,50.0,GREEN,100,9.104,DEPLOY
AUG-0249,The Lullaby Loop,The Lullaby Loop,AUGMANITAI_CORE,,"An AI interaction pattern in the late evening hours where the user enters a relaxing, less goal-oriented exchange with the AI — comparable to winding down before falling asleep. Related to AUG-0242 (The Duvet Dialogue), AUG-0190 (The Goodnight Integration), and AUG-0234 (The Soft Landing).",77.5,78.5,55,53.333,GREEN,100,9.594,DEPLOY
AUG-0250,The Monday Armor,The Monday Armor,AUGMANITAI_CORE,,"The practice of preparing for the coming challenges at the start of the week through targeted AI preparation — reviewing appointments, preparing talking points, prioritizing open tasks. Describes a specific application of AUG-0158 (The Morning Setup) to the week's beginning. Related to AUG-0240 (The Sunday Restart) and AUG-0189 (The Sunday Scaries Dissolve).",74.167,72.5,45,53.333,GREEN,100,9.194,DEPLOY
AUG-0251,The Kitchen Table,The Kitchen Table,AUGMANITAI_CORE,,"The metaphor for an informal, low-threshold AI use in everyday life — comparable to a conversation at the kitchen table where spontaneous questions, daily problems, and small decisions are discussed. Describes the integration of AI into everyday life organization. Related to AUG-0216 (The Parenting Update), AUG-0266 (The Recipe Riff), and AUG-0257 (The Gift Whisperer).",73.333,72.5,45,51.667,GREEN,100,9.118,DEPLOY
AUG-0252,The Grammar of Bravery,The Grammar of Bravery,AUGMANITAI_CORE,,"The ability to formulate thoughts through AI support that the user would not have expressed alone — whether in professional negotiations, personal conflicts, or creative projects. The AI helps find the language for bold statements. Related to AUG-0232 (The Courage Click), AUG-0156 (The Articulation Unlock), and AUG-0166 (The Borrowed Confidence).",75.0,73.2,45,43.333,GREEN,100,8.649,DEPLOY
AUG-0253,The Quiet Co-Pilot,The Quiet Co-Pilot,AUGMANITAI_CORE,,"The use of AI as a quiet companion during ongoing tasks — the AI runs in the background and is consulted as needed without dominating the main work process. Related to AUG-0143 (Ambient Thinking Support), AUG-0161 (The Invisible Colleague), and AUG-0237 (The Invisible Wingman).",74.231,79.9,50,50.0,GREEN,100,9.103,DEPLOY
AUG-0254,The Parenting Shortcut,The Parenting Shortcut,AUGMANITAI_CORE,,"The targeted use of AI for quick resolution of concrete parenting tasks — such as age-appropriate explanations for children's questions, craft instructions, or suggestions for family activities. Related to AUG-0216 (The Parenting Update), AUG-0164 (The Parental Priority Valve), and AUG-0043 (Just-in-Time Competence).",74.0,73.2,45,43.333,YELLOW,100,8.874,DEPLOY
AUG-0255,The Needed Compliment,The Needed Compliment,AUGMANITAI_CORE,,"The observation that some users perceive the positive feedback of an AI as validation — especially in moments of uncertainty about their own performance. Describes a pattern of validation-seeking in AI interaction. Related to AUG-0047 (The Echo Courage), AUG-0245 (The Seen Feeling), and AUG-0166 (The Borrowed Confidence).",76.875,79.9,55,50.0,GREEN,100,9.253,DEPLOY
AUG-0256,The Dog Walk Download,The Dog Walk Download,AUGMANITAI_CORE,,"The practice of conducting an AI session via voice input during a physical activity like a walk — utilizing the changed thinking quality of movement for the interaction. Related to AUG-0137 (Voice-First Protocol), AUG-0074 (Analog Anchors), and AUG-0182 (Spark Flight).",75.385,79.2,50,45.0,GREEN,100,8.948,DEPLOY
